"Payment ID","Payment Date","IO Type","Sender Amt ($)","Payment Rail","Customer Type","LIC","Sender Name","Sender Account #","Receiver Name","Receiver Account #","Status","STP?","Creation Date Time (EST)"
286379,"2025-06-26 00:00:00","OUT",17.16,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 09:54:51"
286380,"2025-06-26 00:00:00","IN",17.16,"FEDWIRE","Corporate","CTRC","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 10:01:38"
286381,"2025-06-26 00:00:00","IN",28.11,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020011","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","06/26/2025 10:05:21"
286383,"2025-06-26 00:00:00","OUT",38.03,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","9870001006","RETURNED","STP_YES","06/26/2025 10:15:29"
286384,"2025-06-26 00:00:00","IN",38.03,"FEDWIRE","Consumer","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","9870001006","RETURNED","STP_YES","06/26/2025 10:22:00"
286385,"2025-06-26 00:00:00","OUT",64,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","Jamy Hands","24680","PROCESSED","STP_NO","06/26/2025 06:25:50"
286386,"2025-06-26 00:00:00","OUT",30,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CREDIT PREF P02       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286387,"2025-06-26 00:00:00","OUT",30,"ACH","Corporate",,"Greenleaf DSP3","9901020001","DEBIIT PREF P02       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286388,"2025-06-26 00:00:00","OUT",50.01,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CREDIT PREF P02       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286389,"2025-06-26 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","DEBIIT PREF P01       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286390,"2025-06-26 00:00:00","OUT",30,"ACH","Corporate",,"Greenleaf DSP3","9901020001","DEBIIT PREF P02       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286391,"2025-06-26 00:00:00","OUT",20,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CREDIT PREF P02       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286392,"2025-06-26 00:00:00","OUT",50.01,"ACH","Corporate",,"Greenleaf DSP3","9901020001","DEBIIT PREF P02       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286393,"2025-06-26 00:00:00","OUT",130.01,"BOOK_TRANSFER","Corporate",,"File Clearing Suspense","50000002","Greenleaf DSP3","9901020001","PROCESSED","STP_YES","06/26/2025 10:30:14"
286394,"2025-06-26 00:00:00","OUT",10,"ACH","Corporate",,"Greenleaf DSP3","9901020001","CREDIT PREF P01       ","9901020","PROCESSED","STP_YES","06/26/2025 10:30:14"
286395,"2025-06-26 00:00:00","OUT",110.01,"BOOK_TRANSFER","Corporate",,"Greenleaf DSP3","9901020001","File Clearing Suspense","50000002","PROCESSED","STP_YES","06/26/2025 10:30:14"
286396,"2025-06-26 00:00:00","OUT",38.03,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 10:31:45"
286397,"2025-06-26 00:00:00","OUT",11.86,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 10:32:47"
286398,"2025-06-26 00:00:00","IN",38.03,"FEDWIRE","Corporate","CTRC","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 10:37:51"
286400,"2025-06-26 00:00:00","OUT",500,"BOOK_TRANSFER","Consumer",,"File Clearing Suspense","50000002","SteveePay","112244","PROCESSED","STP_YES","06/26/2025 10:45:14"
286401,"2025-06-26 00:00:00","OUT",580,"ACH","Consumer",,"SteveePay","112244","BULK cREDITPAY3       ","112244","PROCESSED","STP_YES","06/26/2025 10:45:14"
286402,"2025-06-26 00:00:00","OUT",500,"ACH","Consumer",,"SteveePay","112244","BULK cREDITPAY4       ","112244","PROCESSED","STP_YES","06/26/2025 10:45:14"
286403,"2025-06-26 00:00:00","OUT",580,"BOOK_TRANSFER","Consumer",,"SteveePay","112244","File Clearing Suspense","50000002","PROCESSED","STP_YES","06/26/2025 10:45:14"
286405,"2025-06-26 00:00:00","OUT",500,"BOOK_TRANSFER","Consumer",,"SteveePay","112244","File Clearing Suspense","50000002","PROCESSED","STP_YES","06/26/2025 10:48:32"
286406,"2025-06-26 00:00:00","OUT",580,"BOOK_TRANSFER","Consumer",,"SteveePay","112244","File Clearing Suspense","50000002","PROCESSED","STP_YES","06/26/2025 10:48:32"
286408,"2025-06-26 00:00:00","OUT",580,"ACH","Consumer",,"SteveePay","112244","BULK cREDITPAY3       ","112244","PROCESSED","STP_YES","06/26/2025 10:48:32"
286409,"2025-06-26 00:00:00","OUT",18.45,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-BLOCK-PAYMENT","8529633","PROCESSED","STP_YES","06/26/2025 11:01:29"
286410,"2025-06-26 00:00:00","OUT",64,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","Jamy Hands","24680","PROCESSED","STP_NO","06/26/2025 07:02:21"
286411,"2025-06-26 00:00:00","OUT",140,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","11338822","RETURNED","STP_YES","06/26/2025 11:02:57"
286414,"2025-06-26 00:00:00","IN",140,"FEDWIRE","Consumer","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CONS-ENTITY","11338822","RETURNED","STP_YES","06/26/2025 11:12:08"
286415,"2025-06-26 00:00:00","OUT",115,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","11338822","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 11:14:24"
286419,"2025-06-26 00:00:00","OUT",34.78,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_NO","06/26/2025 11:29:27"
286420,"2025-06-26 00:00:00","OUT",22.37,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 11:41:48"
286421,"2025-06-26 00:00:00","OUT",64,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","Jamy Hands","24680","PROCESSED","STP_NO","06/26/2025 07:45:18"
286427,"2025-06-26 00:00:00","OUT",44.35,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 12:05:02"
286429,"2025-06-26 00:00:00","IN",44.35,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","RETURN_INITIATED","STP_YES","06/26/2025 12:11:35"
286432,"2025-06-26 00:00:00","OUT",28.8,"FEDWIRE","Corporate","DRRC","Freedom Gates","9901020007","Greenleaf DSP3","5432","PROCESSED","STP_YES","06/26/2025 12:19:37"
286435,"2025-06-26 00:00:00","OUT",18.05,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 12:26:36"
286436,"2025-06-26 00:00:00","IN",18.05,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 12:27:11"
286437,"2025-06-26 00:00:00","OUT",19.84,"FEDWIRE","Corporate","DRRC","Freedom Gates","9901020007","Greenleaf DSP3","5432","PROCESSED","STP_YES","06/26/2025 12:27:54"
286439,"2025-06-26 00:00:00","OUT",18.05,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","RETURNED","STP_NO","06/26/2025 12:29:03"
286440,"2025-06-26 00:00:00","IN",18.05,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","RETURNED","STP_NO","06/26/2025 12:29:41"
286441,"2025-06-26 00:00:00","OUT",20.22,"FEDWIRE","Corporate","DRRC","Freedom Gates","9901020007","Greenleaf DSP3","5432","PROCESSED","STP_YES","06/26/2025 12:34:48"
286443,"2025-06-26 00:00:00","OUT",18.05,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 12:38:46"
286449,"2025-06-26 00:00:00","OUT",45.78,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CONS-ENTITY","11338822","PROCESSED","STP_NO","06/26/2025 12:43:53"
286450,"2025-06-26 00:00:00","IN",10000.34,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020011","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/26/2025 12:47:40"
286467,"2025-06-26 00:00:00","OUT",64,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","Jamy Hands","24680","PROCESSED","STP_NO","06/26/2025 09:13:46"
286474,"2025-06-26 00:00:00","OUT",30.18,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 13:41:53"
286476,"2025-06-26 00:00:00","OUT",19.09,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","RETURN_INITIATED","STP_YES","06/26/2025 13:43:07"
286480,"2025-06-26 00:00:00","OUT",39.43,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","RETURN_INITIATED","STP_YES","06/26/2025 13:49:13"
286481,"2025-06-26 00:00:00","OUT",26.23,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001007","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 13:51:21"
286483,"2025-06-26 00:00:00","OUT",25.34,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 13:57:35"
286485,"2025-06-26 00:00:00","OUT",19.61,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001006","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:00:28"
286486,"2025-06-26 00:00:00","OUT",18.49,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CONS-ENTITY","11338822","PROCESSED","STP_YES","06/26/2025 14:03:46"
286488,"2025-06-26 00:00:00","OUT",36.73,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9901020020","Debtor","4298429842","PROCESSED","STP_YES","06/26/2025 14:04:19"
286489,"2025-06-26 00:00:00","OUT",15.33,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURN_INITIATED","STP_YES","06/26/2025 14:06:12"
286493,"2025-06-26 00:00:00","IN",29.39,"FEDWIRE","Processing Org","BTRD",,,"Settlement (FED)","100000002","PROCESSED","STP_YES","06/26/2025 14:08:30"
286494,"2025-06-26 00:00:00","OUT",19.89,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURN_INITIATED","STP_YES","06/26/2025 14:09:15"
286495,"2025-06-26 00:00:00","OUT",19.71,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001008","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:09:53"
286499,"2025-06-26 00:00:00","OUT",43.11,"FEDWIRE","Corporate","DRRC","AUTOMATION-CORP-ENTITY","9901020020","Debtor","4298429842","PROCESSED","STP_YES","06/26/2025 14:18:28"
286500,"2025-06-26 00:00:00","OUT",31.94,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","RETURN_INITIATED","STP_YES","06/26/2025 14:18:54"
286501,"2025-06-26 00:00:00","OUT",19.97,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","06/26/2025 14:20:29"
286502,"2025-06-26 00:00:00","OUT",17,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:20:50"
286507,"2025-06-26 00:00:00","OUT",34.82,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","RETURNED","STP_YES","06/26/2025 14:30:49"
286509,"2025-06-26 00:00:00","OUT",13.95,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:31:51"
286510,"2025-06-26 00:00:00","OUT",18.51,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CONS-ENTITY","11338822","PROCESSED","STP_YES","06/26/2025 14:32:48"
286511,"2025-06-26 00:00:00","OUT",13.68,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:33:29"
286512,"2025-06-26 00:00:00","IN",34.82,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220","Settlement (FED)","100000002","RETURNED","STP_YES","06/26/2025 14:36:25"
286515,"2025-06-26 00:00:00","OUT",10.48,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","06/26/2025 14:41:58"
286516,"2025-06-26 00:00:00","OUT",5,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002","Fedwire Settlement GL(FED)","22222220","PROCESSED","STP_YES","06/26/2025 14:42:23"
286517,"2025-06-26 00:00:00","OUT",20.41,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:43:59"
286522,"2025-06-26 00:00:00","OUT",12.36,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 14:53:45"
286523,"2025-06-26 00:00:00","OUT",31.68,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURN_INITIATED","STP_YES","06/26/2025 14:54:08"
286524,"2025-06-26 00:00:00","OUT",27.19,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","PROCESSED","STP_YES","06/26/2025 14:55:18"
286527,"2025-06-26 00:00:00","OUT",12.98,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001006","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 15:03:17"
286529,"2025-06-26 00:00:00","OUT",30.79,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","RETURN_INITIATED","STP_YES","06/26/2025 15:05:08"
286530,"2025-06-26 00:00:00","OUT",18.28,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CONS-ENTITY","11338822","RETURNED","STP_YES","06/26/2025 15:08:43"
286532,"2025-06-26 00:00:00","OUT",10.95,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","9870001008","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 15:13:08"
286534,"2025-06-26 00:00:00","IN",18.28,"FEDWIRE","Consumer","CTRC","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CONS-ENTITY","11338822","RETURNED","STP_NO","06/26/2025 15:20:48"
286535,"2025-06-26 00:00:00","OUT",29.25,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001007","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 15:21:43"
286536,"2025-06-26 00:00:00","OUT",18.28,"FEDWIRE","Consumer","CTRC","AUTOMATION-CONS-ENTITY","11338822","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 15:24:25"
286539,"2025-06-26 00:00:00","OUT",45.67,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220",,"","RETURNED","STP_YES","06/26/2025 15:31:58"
286540,"2025-06-26 00:00:00","IN",45.67,"FEDWIRE","Processing Org","BTRC","Fedwire Settlement GL(FED)","22222220","Settlement (FED)","100000002","RETURNED","STP_YES","06/26/2025 15:37:24"
286541,"2025-06-26 00:00:00","OUT",45.67,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002","Fedwire Settlement GL(FED)","22222220","PROCESSED","STP_YES","06/26/2025 15:42:45"
286543,"2025-06-26 00:00:00","OUT",13.18,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","PROCESSED","STP_YES","06/26/2025 15:50:36"
286545,"2025-06-26 00:00:00","OUT",46.31,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURN_INITIATED","STP_YES","06/26/2025 15:59:41"
286549,"2025-06-26 00:00:00","OUT",34.41,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","Office Expenses Account","24680","RETURN_INITIATED","STP_YES","06/26/2025 16:10:33"
286551,"2025-06-26 00:00:00","OUT",30.69,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","06/26/2025 16:21:42"
286553,"2025-06-26 00:00:00","OUT",31.85,"FEDWIRE","Processing Org","BTRC","Settlement (FED)","100000002",,"","PROCESSED","STP_YES","06/26/2025 16:30:12"
286555,"2025-06-26 00:00:00","OUT",27.56,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/26/2025 16:50:29"
286556,"2025-06-26 00:00:00","IN",27.56,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","RETURN_INITIATED","STP_YES","06/26/2025 16:56:59"
277538,"2025-06-25 00:00:00","OUT",89,"FEDWIRE","Consumer","DRRC","SteveePay","9870001002","FEDDEX","112233","PROCESSED","STP_YES","06/05/2025 04:32:30"
285079,"2025-06-25 00:00:00","OUT",31.94,"FEDWIRE","Downstream Partner","DRRC","Automation Downstream Partner","9901020008","Automation-Downstream","9901020006","PROCESSED","STP_YES","06/24/2025 02:02:44"
285080,"2025-06-25 00:00:00","OUT",39.12,"FEDWIRE","Downstream Partner","DRRC","Automation Downstream Partner","9901020008","Automation-Downstream","9901020006","PROCESSED","STP_YES","06/24/2025 02:02:46"
285304,"2025-06-25 00:00:00","OUT",41,"FEDWIRE","Downstream Partner","DRRC","Automation Downstream Partner","9901020008","Automation-Downstream","9901020006","PROCESSED","STP_YES","06/24/2025 08:11:53"
285311,"2025-06-25 00:00:00","OUT",43.44,"FEDWIRE","Corporate","DRRC","Automation Downstream Partner","9901020008","Automation-Downstream","9901020006","PROCESSED","STP_YES","06/24/2025 08:44:30"
285349,"2025-06-25 00:00:00","OUT",12.84,"FEDWIRE","Corporate","DRRC","Automation Downstream Partner","9901020008","Automation-Downstream","9901020006","PROCESSED","STP_YES","06/24/2025 14:16:07"
285351,"2025-06-25 00:00:00","OUT",18000,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Jayant B              ","12345678901114517","REVERSAL_TRANSMITTED","STP_YES","06/25/2025 00:06:22"
285352,"2025-06-25 00:00:00","OUT",18000,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Mallika               ","12345678901114515","REVERSAL_TRANSMITTED","STP_YES","06/25/2025 00:06:22"
285353,"2025-06-25 00:00:00","OUT",20000,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Amit Singh            ","12345678901114512","REVERSAL_TRANSMITTED","STP_YES","06/25/2025 00:06:22"
285354,"2025-06-25 00:00:00","OUT",20000,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Ganesh K              ","12345678901114514","REVERSAL_TRANSMITTED","STP_YES","06/25/2025 00:06:22"
285355,"2025-06-25 00:00:00","OUT",18000,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Sashikant Sing        ","12345678901114513","REVERSAL_TRANSMITTED","STP_YES","06/25/2025 00:06:22"
285357,"2025-06-25 00:00:00","OUT",20000,"ACH","Corporate",,"Greenleaf DSP3","9901020001","Amit Singh            ","12345678901114516","REVERSAL_TRANSMITTED","STP_YES","06/25/2025 00:06:22"
285358,"2025-06-25 00:00:00","OUT",341.7,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","Bairstow","1234567890","PROCESSED","STP_NO","06/25/2025 00:37:26"
285359,"2025-06-25 00:00:00","OUT",163.95,"SWIFT","Corporate",,"Bentley Automobiles","7890001221","sindhu","IT28C0862263730014000101421","PROCESSED","STP_NO","06/25/2025 00:37:39"
285360,"2025-06-25 00:00:00","OUT",163.97,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","sindhu","IT28C0862263730014000101421","PROCESSED","STP_NO","06/25/2025 00:41:58"
285361,"2025-06-25 00:00:00","OUT",241.42,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","sindhu","IT28C0862263730014000101421","PROCESSED","STP_YES","06/25/2025 00:46:02"
285362,"2025-06-25 00:00:00","OUT",263.12,"SWIFT","Consumer",,"Steve","7890001236","Nithya","109020803070","PROCESSED","STP_NO","06/25/2025 00:46:58"
285364,"2025-06-25 00:00:00","OUT",91.1,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","Cruze","DE74502207075432167890","PROCESSED","STP_YES","06/25/2025 00:48:20"
285367,"2025-06-25 00:00:00","OUT",455.72,"SWIFT","Consumer",,"Steve","7890001236","Nithya","109020803070","PROCESSED","STP_NO","06/25/2025 00:51:03"
285369,"2025-06-25 00:00:00","OUT",74,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","Amelia Weasley","987654321012","PROCESSED","STP_YES","06/25/2025 00:53:24"
285370,"2025-06-25 00:00:00","OUT",1.16,"SWIFT","Corporate",,"Bentley Automobiles","7890001235","Tata Steel","0987654321","PROCESSED","STP_YES","06/25/2025 00:54:46"
285375,"2025-06-25 00:00:00","OUT",163.95,"SWIFT","Corporate",,"Bentley Automobiles","7890001221","sindhu","IT28C0862263730014000101421","PROCESSED","STP_NO","06/25/2025 01:04:24"
285379,"2025-06-25 00:00:00","OUT",26.23,"FEDWIRE","Consumer","CTRD","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9870001004","RETURNED","STP_YES","06/25/2025 01:12:11"
285381,"2025-06-25 00:00:00","OUT",41.34,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9870001004","Automation Beneficiary","14702333","PROCESSED","STP_YES","06/25/2025 01:16:11"
285383,"2025-06-25 00:00:00","OUT",79,"FEDWIRE","Corporate","CTRC","10012 Holding Inc","11338824","Jamy Hands","24680","PROCESSED","STP_NO","06/25/2025 01:19:07"
285384,"2025-06-25 00:00:00","IN",26.23,"FEDWIRE","Corporate","CTRD","AUTOMATION-CONS-ENTITY","9870001006","AUTOMATION-CORP-ENTITY","9870001004","RETURNED","STP_YES","06/25/2025 01:19:10"
285388,"2025-06-25 00:00:00","OUT",12.23,"FEDWIRE","Consumer","CTRC","SteveePay","112288","Magesh","4101992","PROCESSED","STP_YES","06/25/2025 01:21:22"
285390,"2025-06-25 00:00:00","OUT",70.66,"FEDWIRE","Corporate","CTRC","AUTOMATION-CORP-ENTITY","9901020020","AUTOMATION-CORP-ENTITY","9870001004","PROCESSED","STP_YES","06/25/2025 01:24:05"
285391,"2025-06-25 00:00:00","OUT",0.55,"FEDWIRE","Corporate","CTRC","Bentley Automobiles","7890001235","TELLER AUTOMATION","USD234344","PROCESSED","STP_YES","06/25/2025 01:25:12"
285395,"2025-06-25 00:00:00","OUT",26.23,"FEDWIRE","Corporate","CTRD","AUTOMATION-CORP-ENTITY","9870001004","AUTOMATION-CONS-ENTITY","9870001006","PROCESSED","STP_YES","06/25/2025 01:27:56"
285397,"2025-06-25 00:00:00","OUT",31.49,"FEDWIRE","Corporate","CTRD","AUTOMATION-BLOCK-PAYMENT","8529633","AUTOMATION-CORP-ENTITY","9901020020","PROCESSED","STP_YES","06/25/2025 01:30:35"
